Text,Author,Date
"🔴 Voilà le bilan de 7 ans de Macronie: 

↪️ Une file d’attente interminable d’étudiant•es devant la distribution alimentaire organisée ce lundi par le @scum34 à l’Université Paul Valéry 

Il est temps de mettre en place l’allocation d’autonomie pour les jeunes!",Nathalie Oziol,Tue Oct 22 09:58:38 +0000 2024
"Le chef du département de Communication à la faculté des Lettres et Sciences humaines de l’université de Douala a suspendu de ses fonctions par le recteur le 17octobre pour harcèlement des étudiantes, tripatouillages des notes

#MaDigniteEstNonNegociable
#ABCJeunesEtFemmesEnSanté https://t.co/J6fFh1aXbA",Armelle Sitchoma,Tue Oct 22 09:58:10 +0000 2024
"Zoom sur les îlots de chaleur urbains 🏘️♨️

🔬 Les travaux de l'@UnivPoitiers, en particulier avec la Chaire Biodiversité, apportent des solutions pour mieux comprendre et réduire ces phénomènes. Ils ont été présentés lors de trois évènements récents.

👉 https://t.co/ud605uiB7L https://t.co/vSgIGLFJDL",Fondation Poitiers Université,Tue Oct 22 09:56:17 +0000 2024
"Le collectif des sans-facs est présent au siège de l'université de Lille, la présidence doit recevoir les sans-facs et  les inscrire 📢💥

Étudier est un droit, pas un privilège 🔥",UNEF Nanterre,Tue Oct 22 09:55:47 +0000 2024
"#CONSECRATION✨
Félicitations au Pr @mdrame2001 Assesseur de la #FASTEF_UCAD pour son élection comme Secrétaire Général du Réseau Universitaire Francophone en Innovation pédagogique, formation des enseignants et sciences de l’éducation #RUFIFESE lors de l’AG Constitutive (17 https://t.co/gMKBDfDcOF",Université Cheikh Anta Diop de Dakar,Tue Oct 22 09:55:27 +0000 2024
@FBBlackler Si ce n’était qu’à l’université....!! 🤔,poupett06,Tue Oct 22 09:55:24 +0000 2024
"Bravo aux camarades du collectif des sans-facs de Lille qui rend une petite visite au siège de l'université de Lille 💥📢

La présidence doit inscrire recevoir le collectif et inscrire les sans-facs 🔥",Hajar,Tue Oct 22 09:53:04 +0000 2024
L'université de Lille doit négocier et inscrire les sans facs rapidement ! Action en cours au siège de l'université par le collectif des sans facs et les organisations qui soutiennent ! https://t.co/o7afl853K8,UNEF Lille,Tue Oct 22 09:51:54 +0000 2024
"🔴 Permanence Syndicale dans le Hall B ! ⭐

➡️Passez nous voir si vous avez un problème, une question ou si vous voulez réchauffer vos plats ! 💬

➡️Venez aussi remplir nos questionnaires sur le validisme à l'université ! https://t.co/5S8TaMNop1",FSE Lille,Tue Oct 22 09:51:31 +0000 2024
"Rendez-vous jeudi soir pour une émission qui s'annonce passionnante. Je participerai à la discussion de la communication du Prof. Philippe Brouqui (PUPH, Aix-Marseille Université, IHU).",Laurent Mucchielli,Tue Oct 22 09:51:09 +0000 2024
@phwatrelot On remplace « université » par « école » et on obtient un constat réel également.,Le Prof Lakitu,Tue Oct 22 09:50:27 +0000 2024
"Un coureur déshydraté tente de finir une course au Japon

Lors des qualifications du 101e Hakone Ekiden, un coureur de l'université Nihon a été victime d’une déshydratation sévère. 

Malgré son état de confusion, il a tenté de continuer la course, s’effondrant à plusieurs https://t.co/nvEpDqwmFd",C'est vraiment arrivé,Tue Oct 22 09:50:02 +0000 2024
"@emma_audrey_fr @GregLallemand Vous êtes aussi dans un pays où l’extrême-gauche impose sa loi à l’université et empêche la démocratie de s’y exprimer.

La France est effectivement très malade. Et ça va mal finir.",DAVID,Tue Oct 22 09:47:39 +0000 2024
"@louisfouch3 Quand je pense au 12500 étudiants de l'université Bocconi à Milan où ma fille est en échange, aucun ne semble souffrir de ces symptômes...bien au contraire.",Levigan Robert conseiller occulte PFM,Tue Oct 22 09:47:30 +0000 2024
"@DavidCopello En 2013 déjà, un professeur de droit argentin était venu à Toulouse dans mon université  pour dénoncer la cleptocratie familiale kirchneriste. Sans défendre milei, s'il s'est fait élire alors même qu'il promettait des temps difficiles, c'est que la population était à bout.",Marc antoine,Tue Oct 22 09:46:34 +0000 2024
"Recours massif aux enseignants précaires : « La réalité, c’est que l’université n’a plus les moyens de fonctionner » 
Le Monde [€] 
https://t.co/OuR2kCt5S8",𝗣𝗵𝗶𝗹𝗶𝗽𝗽𝗲 𝗪𝗮𝘁𝗿𝗲𝗹𝗼𝘁,Tue Oct 22 09:45:24 +0000 2024
Il faut que je retourne à l'université mais je me sens complètement léthargique.....,Rose 🌸♡̶ ₍⸍⸌̣ʷ̣̫⸍̣⸌₎ ♡̶🌸,Tue Oct 22 09:43:19 +0000 2024
"🔴Une étudiante d'Oxford portant le drapeau palestinien interrompt le discours de la vice-présidente de l'université👏✊🇵🇸
#stopgenocide #StopGenocide #freepalestine🇵🇸❤️ #HumanRights #GazaGenocide #viral #FreeGaza #FYI #IsraeliApartheid #CIJ_Israel_is_a_Genocidal #CIJ_ICJ https://t.co/CrlICz8nAx",youssdz13,Tue Oct 22 09:42:16 +0000 2024
@hadj_guermat J’espère que la grandeur sera bientôt et rapidement reflétée par le Grand hôpital d’Alger. La grande université d’Alger. Le grand pôle scientifique d’Alger…etc,MB,Tue Oct 22 09:42:01 +0000 2024
"Recours massif aux enseignants précaires : « La réalité, c’est que l’université n’a plus les moyens de fonctionner » – via @LaMatinale_M  https://t.co/zWdwvgHRac",Olivier Milhomme,Tue Oct 22 09:41:42 +0000 2024
"🚆 Pitchs d’En…fer ! : L’#innovation dans le #ferroviaire à l'honneur 🎓

13 doctorants participent à ce concours inédit, co-organisé par l’#UdI et @IKOS_GROUP pour valoriser des recherches dans l’écologie, l’IA, et plus encore. 

 👉https://t.co/0nLaAZGTkZ https://t.co/2WrKdfU7vq",Université de l'ingénierie,Tue Oct 22 09:40:29 +0000 2024
Le discours de cette enseignante professeur d'université est tout simplement inadmissible. Elle doit être sanctionnée.,NORMANDIE-NIEMEN,Tue Oct 22 09:39:55 +0000 2024
@Danielaziambi @ilembejika @gisele_mulumba Ceux qui partent aux usa et autres ont prend pour eux des bourses que l’université paye imagine combien sort de nos caisses Seigneur 😭😭,Jordan kingombe,Tue Oct 22 09:39:21 +0000 2024
"🐂🐏ARTHEN, l'association Takh, la @TourduValat et @unimesfr organisent le séminaire ""#Grandsherbivores en libre évolution et ongulés sauvages"".

📆mardi 29 octobre
📍site Vauban de l’Université de Nîmes
👉Ouvert à tous

Programme et inscriptions : https://t.co/gFo38UoeWP https://t.co/mv7ewGaa7q",Université de Nîmes,Tue Oct 22 09:36:58 +0000 2024
Université Northwestern -Moderna: nouvelle bataille juridique autour de l’ARNm – Le Courrier des Stratèges https://t.co/hBBVnZ8VIX,Irene Martin,Tue Oct 22 09:36:51 +0000 2024
Signature d’un accord entre l’université Badji Mokhtar et Huawei Algérie en vue de l’intégration des étudiants à l’Académie d’excellence des TIC https://t.co/EF8sIZlCVu,fibladi Algérie,Tue Oct 22 09:36:36 +0000 2024
"🎓En 2025 l'Université de #Leuven célèbrera ses 600 ans à travers diverses initiatives, dont un #labyrinthe composé de 92 espèces de #plantes grimpantes réalisé par le duo Gijs Van Vaerenbergh. ☘️  
@KU_Leuven @stadleuven #universite #louvain
https://t.co/AYfMm3ZBV9",Visit Flanders FR,Tue Oct 22 09:32:35 +0000 2024
"@valparaisien @DeGallifrey Je ne sais pas ce que vs considérez cm cadors. Mon niveau à l'université n'est pas le sujet. Le vôtre pourrait être sujet à débat ms là encore ce n'est pas le sujet. Être Que dvt des ados n'est pas donné à tt le monde. La carence ""gratte"" tt splmt car ns sommes déjà sous payés.",mamzelle_breizh,Tue Oct 22 09:31:55 +0000 2024
"@Lou_Sain_Ger @ExAvocatine Dans quelle université, payez-vous des frais d’inscription indécents s’il vous plaît ? (Je suis d’accord avec vous sur le reste)",Olivia,Tue Oct 22 09:31:28 +0000 2024
"👉 Date limite de candidature : 15 novembre 2024
🌐 Pour plus d’informations : https://t.co/4kpPZvTovS
📧 Contact : admission@urdfs.edu.sn
📞 +(221) 76 620 03 22 / +(221) 33 920 20 40",Université Rose Dieng France-Sénégal (Ex CFS),Tue Oct 22 09:30:37 +0000 2024
"Débouchés : gestionnaire de projets gouvernementaux, consultant en politiques sociales, analyste de politiques publiques, et bien plus encore !",Université Rose Dieng France-Sénégal (Ex CFS),Tue Oct 22 09:30:36 +0000 2024
"Début des cours : Décembre 2024
Publics cibles : professionnels ayant un master 1, bachelor ou plus de 5 ans d’expérience dans l’administration publique, le secteur social, ONG, ou entreprises privées.",Université Rose Dieng France-Sénégal (Ex CFS),Tue Oct 22 09:30:36 +0000 2024
"🚀 Nouvelles Formations 2024/2025 : Master 2 Professionnel en Politiques Publiques et Sociales ! 🏛️📊

Vous souhaitez devenir un expert en politiques publiques et sociales ? Rejoignez notre Master 2 Professionnel en Politiques Publiques et Sociales ! https://t.co/dWRogIJIw7",Université Rose Dieng France-Sénégal (Ex CFS),Tue Oct 22 09:30:35 +0000 2024
"Appel à candidatures pour l'attribution de bourses Erasmus+ 🗣️

Vous avez jusqu’au 24 octobre 👇
https://t.co/CKKsMTu9S0 https://t.co/JA6XQrkANZ",Université de Lille,Tue Oct 22 09:30:21 +0000 2024
"🌊 Étudiante en sciences de la mer et amoureuse du milieu marin depuis son enfance, Laurine fait partie des 6 étudiants de @Sorbonne_Univ_ à avoir embarqué sur un navire de la @MarineNationale dans le cadre de la #MissionBougainville !

👉 Rencontre : https://t.co/BPIQswEclk https://t.co/mas4PRjBC1",Sorbonne Université,Tue Oct 22 09:30:01 +0000 2024
"1/2
Une étudiante d'Oxford ❤️ a interrompu un discours du vice-chancelier de l'université en brandissant un drapeau palestinien, en signe de protestation contre les investissements continus de l'université en Israël, alors que des accusations de génocide pèsent sur elle…..⤵️",NadM 🔻,Tue Oct 22 09:29:34 +0000 2024
"@DAHistUrbaine Hallucinant de lire ça... Et je parle pas de l'étudiant, il faut vraiment relire l'histoire de l'université au lieu de dire de la merde comme ça.",Hafdt,Tue Oct 22 09:29:28 +0000 2024
Lu xew Université ?,Mamadou Mactar,Tue Oct 22 09:29:25 +0000 2024
Greffier général adjoint de l’Université de base : Le manque de personnel enseignant a été résolu par le ministère de l’Éducation avec des solutions « patchwork ». https://t.co/I5IJCkC55W,Radio Tunisie,Tue Oct 22 09:29:00 +0000 2024
"[Journée d'étude] Autour des écritures anonymes à caractère biographique
 
 ➡️ Organisé par Chiara Lastraioli (Université de Tours, CESR)
 📆 15 novembre 2024 
📍 @CESR_Tours, Salle Saint-Martin

 ℹ️ Plus d'informations : https://t.co/gIVdAEd4e8 https://t.co/uHhK78grLY",Centre d'études supérieures de la Renaissance,Tue Oct 22 09:28:47 +0000 2024
"1ère session d'information à l'Université du Burundi.
#Vivre_et_travailler_en_Allemagne https://t.co/KqgcXsXdVT",DEUTSCHZENTRUM UB,Tue Oct 22 09:23:39 +0000 2024
@Frontieresmedia @droiteuniv Indignes de l’université ??? Quelle honte dans la bouche d’un professeur !,Rachel la brebis #🇮🇱✝️🇫🇷🕊️🎗️🙏,Tue Oct 22 09:22:42 +0000 2024
"Recours massif aux enseignants précaires : « La réalité, c’est que l’université n’a plus les moyens de fonctionner » – nouvelle plongée dans les conséquences du sous financement de nos universités pour ⁦@lemondefr⁩ 👇 https://t.co/ii1e99Nnwo",Alice Raybaud,Tue Oct 22 09:22:03 +0000 2024
L'Université française est vraiment malade.,Minuit-1,Tue Oct 22 09:19:28 +0000 2024
"Action en cours au siège de l'université de Lille ! Nous demandons une chose simple ; rencontrer la présidence et obtenir des inscriptions pour les derniers dossiers d'étudiants sans facs ! 

Rassemblement à 18h devant le siège de l'université ! https://t.co/9gDVp9IEat",UNEF Lille,Tue Oct 22 09:19:25 +0000 2024
"En cours à l'Université @UB_Rumuri 🇧🇮,  Concours Inter-Universitaire ODD, organisé par @PNUDBurundi. Moment d'échanges avec les étudiants représentant 8 universités sur la problématique de développement. #ODD @ahunnaeziakonwa @UNDPAfrica @UN_Burundi. https://t.co/C6hiZZdajR https://t.co/WiAP0onLWG",Mathieu Ciowela,Tue Oct 22 09:19:12 +0000 2024
@DAHistUrbaine Toi et t'es collègues les trotkistes à l'université représentants 90 % des enseignants. Je vois pas ce qui pourrait mal ce passer.,Manowar,Tue Oct 22 09:16:37 +0000 2024
@Bouyakatchaw Campus de médecine aussi pour Sorbonne université,7hεανεη,Tue Oct 22 09:15:38 +0000 2024
"Université de Grenoble : trois vacataires pour un enseignant titulaire. 
Je ne sais si le grand public voit bien les conséquences. 
Les vacataires, ce sont des gens qui font minimum 40h/sem dans leur travail principal. Plus 2, ou 4, voire 5h/sem de cours à l'université.",LaSouris desArchives,Tue Oct 22 09:15:14 +0000 2024
"Mieux vaux prévenir que guérir !

📣Inscriptions ouvertes jusqu'au lundi 28 octobre 2024

Pour toute information supplémentaire : 
📩 upt@usj.edu.lb 
🖥️ https://t.co/nGWi7uPX7F  
☎️ Fixe: 01-421 800 | 421 802 | 421 803 
📞 Mobile : 03- 173 867

#USJLiban #UPT_USJ #Université https://t.co/Z8ZAd9iUIT",USJ,Tue Oct 22 09:15:05 +0000 2024
"C’est une Clara mid quand t’es à l’université ça, congolais c’est quoi ses goûts la",‏ًً,Tue Oct 22 09:15:02 +0000 2024
"""En mouvement pour la santé mentale"", thème 2024 de la semaine d'information de la santé mentale. Le BAPU 
présent à une table ronde #bapu #santementale #activitephysique #sports #bienetre #etudiants #université #corte #corse https://t.co/futzb8SrId",PEP 2B,Tue Oct 22 09:13:55 +0000 2024
"@droiteuniv @UNI__Tours Vous devriez afficher sa tête, son comportement est inadmissible et son attitude illégale. Il convient de la signaler à la direction de l'Université, voire au Rectorat.",un citoyen lyonnais,Tue Oct 22 09:13:16 +0000 2024
@MuadiLaeticia Et puis tu vas dire que tu as passé 7 ans a l'université en médecine.,Djo Mubanga,Tue Oct 22 09:12:40 +0000 2024
"🔎 A ne pas manquer cette semaine, dans la capitale des Gaules : 4ème édition du Programme Spotlight #Taïwan à l'Université Jean Moulin Lyon 3 !",Taïwan en Provence,Tue Oct 22 09:12:20 +0000 2024
@aissatandiathie Est ce qu'il y'a des journalistes au Sénégal qui maîtrisent l'économie et les finances publiques ? Pourquoi pas un prof d'université pour modérer le débat ?,Babacar Diouf,Tue Oct 22 09:11:19 +0000 2024
"@sarah_armelle @BerthierAce Celui qui fait souvent ça, son nom est aussi dans la liste.
Le recteur est déjà seul à l'université 😭😭😭",🏳#halamadrid 🏳,Tue Oct 22 09:08:02 +0000 2024
@Fredkalis1776 Les ayatollahs sans Milei ils font leur université d'été dans un F2,Javier Milei FR (compte non affilié),Tue Oct 22 09:07:43 +0000 2024
"Université de #Carlow : un diplôme d'influenceur lancé en☘️#Irlande☘️ ""Beaucoup de gens pensent que c'est facile d'être un influenceur, qu'il suffit de poster des vidéos de 60 secondes sur #Tiktok. Mais c'est bien plus que ça !"" https://t.co/BdF6WGxiFc via @techandco",John Reichenbach,Tue Oct 22 09:04:05 +0000 2024
"Bourse de l'Université Shanghai Jiaotong 2025-26 en Chine (Entièrement financée) #OMG #Madagascar #Opportunités 
https://t.co/FhgHrCmF2E",Opportunités Madagascar,Tue Oct 22 09:03:59 +0000 2024
Jsp comment j’ai pu aller à l’université et faire un bac +5 alors que j’aime pas rester assise longtemps et écouter qqn bavarder dans mes oreilles,Dafinest Chy,Tue Oct 22 09:02:03 +0000 2024
"📆#Colloque ""Lutter contre les #maltraitances envers les adultes vulnérables"" ⤵️
France Assos Santé est l'invité de l'IFROSS - Université Lyon 3 pour présenter ses constats et recommandations dans la #lutte contre les maltraitances. https://t.co/2NlHILVeuF",France Assos Santé,Tue Oct 22 09:01:23 +0000 2024
"Dans le cadre du séminaire ""Archéologie des espaces urbains"" organisé par l'UMR 6566 LARA le 6 Novembre prochain à l'Université de Nantes, deux communications seront présentées par Jimmy Ménager et Gwendal Gueguen d'Archeodunum. 

Informations : https://t.co/HTFJK55hjT https://t.co/SplC2LtlV8",Archeodunum,Tue Oct 22 09:00:03 +0000 2024
"OA | Jouer et découvrir la science ouverte en même temps ça vous tente ? La @BU_DAUPHINE organise une session ""Découvrir la Science ouverte avec des serious games"" dans son cycle de formations doctorales. Inscrivez-vous ! 👉 https://t.co/XfrdOIdNIB #OAWeek cc @Paris_Dauphine https://t.co/t090denpji",BU de l'Université Paris Dauphine – PSL,Tue Oct 22 09:00:02 +0000 2024
"🐜Les fourmis sont des championnes de la triche. Pour maintenir leurs colonies, elles élaborent des stratégies fascinantes. Avec @BertelsmeierC (Faculté de biologie et de médecine, @DEE_UNIL). Épisode 11 de «Tu triches?», une série de podcasts de l’UNIL - https://t.co/W27HBgiRtB https://t.co/ylwxgp4osG",Université de Lausanne,Tue Oct 22 08:58:55 +0000 2024
"#ActualitéD101
#Jour1
Ce lundi 21 Octobre 2024 à l'amphithéâtre de L'IUG a débitée l'université d'été sous la présidence du Ministre de l'enseignement supérieur et de la recherche scientifique.
Cette université d'été organisée par Friedrich Ebert Stiftung - Mali  #FES https://t.co/rau9RzxocV",Samerou DIALLO,Tue Oct 22 08:58:54 +0000 2024
"«L’Esprit des mots» de Xavier Alario, chercheur à l’Université Aix-Marseille : «Intéressant essai sur le fonctionnement des mots et du langage et sur l’appréhension de ceux-ci par le cerveau» (le magazine culturel «A2S, Paris», dont l’article est visible sur Facebook)","A2S, Paris",Tue Oct 22 08:58:40 +0000 2024
